Construction year,Covered parking spaces,Outdoor parking spaces,Living area,Living room,Dining room,Kitchen type,Bedrooms,Dressing room,Bathrooms,Toilets,Office,Furnished,TV cable,Surface of the plot,Land is facing street,Wooded land,Plot at rear,Flat land,Connection to sewer network,"Gas, water & electricity",Garden,Garden orientation,Terrace,price,zipcode,Available as of,Available date,Neighbourhood or locality,Floor,Number of floors,Building condition,Number of frontages,Surroundings type,Living room surface,Kitchen surface,Bedroom 1 surface,Bedroom 2 surface,Basement,Terrace surface,Bedroom 3 surface,Armored door,Office surface,Street frontage width,Shower rooms,Primary energy consumption,Energy class,Unnamed: 47,Reference number of the EPC report,CO₂ emission,Yearly theoretical total energy consumption,Planning permission obtained,Extra information,Virtual visit,Elevator,Accessible for disabled people,Intercom,Swimming pool,Tenement building,Address,Website,Flood zone type,Attic,Width of the lot on the street,Property name,Subdivision permit,Possible priority purchase right,Proceedings for breach of planning regulations,Bedroom 4 surface,Professional space surface,Garden surface,How many fireplaces?,Basement surface,Attic surface,Bedroom 5 surface,Visio phone,Laundry room,Professional space,As built plan,Heating type,Double glazing,Obligation to build,Terrace orientation,Number of annexes,Secure access / alarm,Jacuzzi,Sauna,External reference,Total ground floor buildable,Isolated,Caretaker,Air conditioning,Internet
April 1 2022 - 12:00 AM,Urban,1,No,Urban,No,,At delivery,No,December 31 2023 - 12:00 AM,1,Yes,Not specified,To renovate,115,26,Semi equipped,13,3,14,14,11,20,Yes,"€285,000",9052,18,8,73,Not specified,Not specified,Not specified,Not specified,Not specified,1,Yes,10,Depending on the tenant,3,Not specified,Yes,24,Yes,2,Bruxelles,Not specified,Not specified,Yes,Not specified,No,,1981,After signing the deed,No,1,13,Yes,1,69,To be defined,15,Urban,13,12,155,11,Good,3,1,Not installed,2,9 m,16,Yes,Urban,1,Not specified,1,Yes,To be defined,Not specified,2,2,Good,No,Yes,No,Not specified,Not specified,294.0,No,No,No
1,Urban,1,Not specified,Urban,No,Not specified,Yes,No,No,,August 10 2022 - 12:00 AM,5.5 m,2,Urban,26,Semi equipped,13,3,32,Installed,11,20,Yes,"€285,000",9600,Installed,1,73,Not specified,Not specified,1,6,Not specified,Not specified,Not specified,No,No,1945,12,No,24,After signing the deed,Yes,Bruxelles,Not specified,Not specified,Yes,Not specified,No,,1981,After signing the deed,No,1,13,Yes,1,69,To be defined,15,Urban,Just renovated,258,155,11,Good,3,No,Not installed,2,9 m,16,Yes,Non flood zone,1,Not specified,1,Yes,To be defined,Not specified,2,2,Good,No,Yes,No,Not specified,Not specified,294.0,No,No,No
1,18,19,Not specified,Urban,No,Not specified,Yes,No,No,,August 10 2022 - 12:00 AM,5.5 m,2,Urban,26,Semi equipped,13,3,32,Installed,11,20,Yes,"€287,000",1190,5,12,73,Not specified,Not specified,1,6,Not specified,Not specified,Not specified,No,No,1945,12,No,24,After signing the deed,Yes,Bruxelles,12,18,2,2,12,Yes,1981,After signing the deed,No,1,13,Yes,1,69,To be defined,15,Yes,Just renovated,258,155,11,Good,3,No,Not installed,2,9 m,16,Yes,Non flood zone,1,Not specified,1,Yes,To be defined,Not specified,2,2,Good,No,Yes,No,Not specified,Not specified,294.0,No,No,No
156,June 15 2024 - 12:00 AM,19,46,Urban,No,Not specified,37 kg CO₂/m²,No,Non flood zone,After signing the deed,Woluwe Greens,2009,2,Urban,26,Semi equipped,13,3,32,Installed,11,20,Yes,"€288,000",1932,Yes,No,73,,Connected,Yes,At delivery,1,A,Not specified,Not specified,No,1945,2,No,24,September 1 2021 - 12:00 AM,29,Bruxelles,12,18,2,2,12,Yes,1981,After signing the deed,1,1,13,Yes,1,69,To be defined,15,Yes,Just renovated,258,Yes,11,Good,3,No,Not installed,2,9 m,16,Yes,Non flood zone,1,Not specified,1,Yes,To be defined,Not specified,2,2,Good,No,Yes,No,Not specified,Not specified,294.0,No,No,No
156,June 15 2024 - 12:00 AM,19,46,Urban,No,Not specified,37 kg CO₂/m²,No,Non flood zone,After signing the deed,Woluwe Greens,2009,2,Urban,26,Semi equipped,13,3,32,Installed,11,20,Yes,"€289,000",1000,2,No,Good,,Connected,Yes,At delivery,1,A,Not specified,Not specified,No,1945,2,No,24,September 1 2021 - 12:00 AM,29,Bruxelles,22 m,2,1,"Living area (residential, urban or rural)",,85,44,After signing the deed,1,1,13,Yes,1,69,To be defined,15,Yes,Just renovated,258,Yes,11,Good,3,No,Not installed,2,9 m,16,Yes,Non flood zone,1,Not specified,1,Yes,To be defined,Not specified,2,2,Good,No,Yes,No,Not specified,Not specified,294.0,No,No,No
13,June 15 2024 - 12:00 AM,19,At delivery,Urban,No,Not specified,Not specified,No,Yes,Bruxelles (19 communes),Woluwe Greens,2001,2,Urban,26,Semi equipped,13,3,32,Installed,11,20,Yes,"€289,000",1090,USA hyper equipped,No,1,1,1,7,Yes,No,Canal de Bruxelles,Not specified,Not specified,Not specified,1945,4,No,24,September 1 2021 - 12:00 AM,29,Depending on the tenant,22 m,2,1,"Living area (residential, urban or rural)",,85,44,After signing the deed,9,1,13,Yes,1,69,To be defined,15,Yes,Just renovated,258,Yes,11,Good,3,No,Not installed,2,9 m,16,Yes,Non flood zone,1,Not specified,1,Yes,To be defined,Not specified,2,2,Good,No,Yes,No,Not specified,Not specified,294.0,No,No,No
"Living area (residential, urban or rural)",June 15 2024 - 12:00 AM,19,10,Urban,No,1,1,No,After signing the deed,Bruxelles (19 communes),Woluwe Greens,4,2,Urban,26,Semi equipped,13,3,32,Installed,11,20,Yes,"€289,000",1200,5,Good,2,,88,33,Hyper equipped,8,14,1,No,13,1978,13,No,24,September 1 2021 - 12:00 AM,29,June 30 2022 - 12:00 AM,22 m,2,1,"Living area (residential, urban or rural)",,85,44,After signing the deed,2,1,13,Yes,1,69,To be defined,15,Yes,Just renovated,258,Yes,11,Good,3,No,Not installed,2,9 m,16,Yes,Non flood zone,1,Not specified,1,Yes,To be defined,Not specified,2,2,Good,No,Yes,No,Not specified,Not specified,294.0,No,No,No
"Living area (residential, urban or rural)",June 15 2024 - 12:00 AM,19,10,Urban,No,1,1,No,After signing the deed,Bruxelles (19 communes),Woluwe Greens,4,2,Urban,26,Semi equipped,13,3,32,Installed,11,20,Yes,"€289,000",2018,Good,Good,2,,88,33,Hyper equipped,8,14,1,No,13,1978,13,No,24,September 1 2021 - 12:00 AM,29,June 30 2022 - 12:00 AM,2,Urban,1,,75,25,Hyper equipped,After signing the deed,2,1,13,Yes,1,69,To be defined,15,Yes,Just renovated,258,Yes,10,2,14,No,Not installed,2,9 m,16,Yes,Non flood zone,1,Not specified,1,Yes,To be defined,Not specified,2,2,Good,No,Yes,No,Not specified,Not specified,294.0,No,No,No
1,At delivery,Not specified,Not specified,Urban,Not specified,Yes,No,No,Grand Liège,Good,Woluwe Greens,2,1,3,26,Semi equipped,13,3,190,15,11,20,Yes,"€289,000",4430,9,1,1,,88,Yes,16,Not specified,Not specified,No,No,After signing the deed,1978,Installed,July 1 2022 - 12:00 AM,24,September 1 2021 - 12:00 AM,No,1986,2,Urban,1,,75,25,Hyper equipped,After signing the deed,2,1,13,Yes,1,69,To be defined,15,Yes,7.5 m,"Living area (residential, urban or rural)",Yes,10,2,14,No,Not installed,Yes,9 m,16,Yes,Non flood zone,1,Not specified,1,Yes,To be defined,Not specified,2,2,Good,No,Yes,No,Not specified,Not specified,294.0,No,No,No
17,At delivery,Yes,Yes,Urban,Not specified,,No,No,After signing the deed,1965,Woluwe Greens,6,1,3,26,Semi equipped,13,3,190,15,11,20,Yes,Make,1040,10,3,1,16,15,1,2,No,247,Connected,85,36,6,Good,July 1 2022 - 12:00 AM,24,September 1 2021 - 12:00 AM,1,June 1 2022 - 12:00 AM,2,Urban,1,,75,25,Hyper equipped,After signing the deed,2,1,13,Yes,1,69,To be defined,15,Yes,7.5 m,"Living area (residential, urban or rural)",Yes,10,2,14,No,Not installed,Yes,9 m,16,Yes,Non flood zone,1,Not specified,1,Yes,To be defined,Not specified,2,2,Good,No,Yes,No,Not specified,Not specified,294.0,No,No,No
17,At delivery,Yes,Yes,Urban,Not specified,,No,No,After signing the deed,1965,Woluwe Greens,6,1,3,26,Semi equipped,13,3,190,15,11,20,Yes,"€290,000",1840,10,3,1,16,15,1,2,No,247,Connected,85,36,6,Good,July 1 2022 - 12:00 AM,24,September 1 2021 - 12:00 AM,1,June 1 2022 - 12:00 AM,25 m,3,1,1,Urban,94,43,After signing the deed,2,1,13,Yes,1,14,To be defined,15,Yes,7.5 m,"Living area (residential, urban or rural)",Yes,Semi equipped,10,2,No,Not installed,Yes,9 m,16,Yes,Non flood zone,1,Not specified,1,Yes,To be defined,Not specified,2,2,Good,No,Yes,No,Not specified,Not specified,294.0,No,No,No
17,At delivery,Yes,Yes,Urban,Not specified,,No,No,After signing the deed,1965,Woluwe Greens,6,1,3,26,Semi equipped,13,3,190,15,11,20,Yes,"€290,000",5530,12,3,1,16,15,1,2,No,247,Connected,85,36,6,Good,July 1 2022 - 12:00 AM,24,September 1 2021 - 12:00 AM,1,June 1 2022 - 12:00 AM,1,1,1,1,Yes,No,2,After signing the deed,2,1,13,Yes,1,14,To be defined,15,Yes,7.5 m,"Living area (residential, urban or rural)",Yes,Not specified,Not specified,Not specified,No,Not installed,Yes,9 m,16,Yes,Non flood zone,1,Not specified,1,Yes,To be defined,Not specified,2,2,Good,No,Yes,No,Not specified,Not specified,294.0,No,No,No
17,At delivery,Yes,Yes,Urban,Not specified,,No,No,After signing the deed,1965,Woluwe Greens,6,1,3,26,Semi equipped,13,3,190,15,11,20,Yes,"€290,000",8310,Not specified,3,Not specified,16,15,1,2,No,247,Connected,85,36,6,Good,July 1 2022 - 12:00 AM,24,September 1 2021 - 12:00 AM,1,June 1 2022 - 12:00 AM,Yes,No,No,No,No,,After signing the deed,After signing the deed,2,1,13,Yes,1,14,To be defined,15,Not specified,7.5 m,"Living area (residential, urban or rural)",Yes,Not specified,Not specified,Not specified,No,Not installed,Yes,9 m,16,Yes,Non flood zone,1,Not specified,1,Yes,To be defined,Not specified,2,2,Good,No,Yes,No,Not specified,Not specified,294.0,No,No,No
17,At delivery,Yes,Yes,Urban,Not specified,,No,No,After signing the deed,1965,Woluwe Greens,6,1,3,26,Semi equipped,13,3,190,15,11,20,Yes,"€290,000",8370,Not specified,3,Not specified,16,15,1,2,No,247,Connected,85,36,6,Good,July 1 2022 - 12:00 AM,24,September 1 2021 - 12:00 AM,1,June 1 2022 - 12:00 AM,Not specified,Yes,No,Yes,No,No,At delivery,After signing the deed,2,1,13,Yes,1,14,To be defined,15,Assebroek,7.5 m,"Living area (residential, urban or rural)",Yes,Not specified,Not specified,Not specified,No,Not installed,Yes,9 m,16,Yes,Non flood zone,1,Not specified,1,Yes,To be defined,Not specified,2,2,Good,No,Yes,No,Not specified,Not specified,294.0,No,No,No
17,At delivery,Yes,Yes,Urban,Not specified,,No,No,After signing the deed,1965,Woluwe Greens,6,1,3,26,Semi equipped,13,3,190,15,11,20,Yes,"€290,700",3128,30,3,Not specified,16,15,1,2,No,247,Connected,85,36,6,Good,July 1 2022 - 12:00 AM,24,September 1 2021 - 12:00 AM,1,June 1 2022 - 12:00 AM,A,Nog te bepalen,No,Not specified,Not specified,Yes,No,After signing the deed,2,1,13,Yes,1,14,To be defined,15,Not specified,7.5 m,"Living area (residential, urban or rural)",Yes,Yes,Non flood zone,To be defined,No,Not installed,Yes,9 m,16,Yes,Non flood zone,1,Not specified,1,Yes,To be defined,Not specified,2,2,Good,No,Yes,No,Not specified,Not specified,294.0,No,No,No
17,At delivery,Yes,Yes,Urban,Not specified,,No,No,After signing the deed,1965,Woluwe Greens,6,1,3,26,Semi equipped,13,3,190,15,11,20,Yes,"€291,700",3680,30,3,Not specified,16,15,1,2,No,247,Connected,85,36,6,Good,July 1 2022 - 12:00 AM,24,September 1 2021 - 12:00 AM,1,June 1 2022 - 12:00 AM,Not specified,Not specified,No,Not specified,Not specified,Yes,No,After signing the deed,2,1,13,Yes,1,Not specified,To be defined,15,Not specified,7.5 m,"Living area (residential, urban or rural)",Yes,Non flood zone,At delivery,Not specified,No,Not installed,Yes,9 m,16,Yes,Non flood zone,1,Not specified,1,Yes,To be defined,Not specified,2,2,Good,No,Yes,No,Not specified,Not specified,294.0,No,No,No
17,At delivery,Yes,Yes,Urban,Not specified,,No,No,After signing the deed,1965,Woluwe Greens,6,1,3,26,Semi equipped,13,3,190,15,11,20,Yes,"€291,793",1400,30,3,Not specified,16,15,1,2,No,247,Connected,85,36,6,Good,July 1 2022 - 12:00 AM,24,September 1 2021 - 12:00 AM,1,June 1 2022 - 12:00 AM,Not specified,Not specified,No,Not specified,Yes,No,No,After signing the deed,2,1,13,Yes,1,Not specified,To be defined,15,Not specified,7.5 m,"Living area (residential, urban or rural)",Yes,No,Non flood zone,Not specified,No,Not installed,Yes,9 m,16,Yes,Non flood zone,1,Not specified,1,Yes,To be defined,Not specified,2,2,Good,No,Yes,No,Not specified,Not specified,294.0,No,No,No
17,At delivery,Yes,Yes,Urban,Not specified,,No,No,After signing the deed,1965,Woluwe Greens,6,1,3,26,Semi equipped,13,3,190,15,11,20,Yes,"€294,500",9000,30,3,Not specified,16,15,1,2,No,247,Connected,85,36,6,Good,July 1 2022 - 12:00 AM,24,September 1 2021 - 12:00 AM,1,June 1 2022 - 12:00 AM,Not specified,EPB in aanvraag,No,Not specified,Not specified,Yes,No,After signing the deed,2,1,13,Yes,1,Not specified,To be defined,15,Not specified,7.5 m,"Living area (residential, urban or rural)",Yes,No,,Not specified,No,Not installed,Yes,9 m,16,Yes,Non flood zone,1,Not specified,1,Yes,To be defined,Not specified,No,2,Good,No,Yes,No,Not specified,Not specified,294.0,No,No,No
17,At delivery,Yes,Yes,Urban,Not specified,,No,No,After signing the deed,1965,Woluwe Greens,6,1,3,26,Semi equipped,13,3,190,15,11,20,Yes,"€295,000",1000,Not specified,Not specified,Not specified,16,15,1,2,No,247,Connected,85,36,6,Good,July 1 2022 - 12:00 AM,24,September 1 2021 - 12:00 AM,1,June 1 2022 - 12:00 AM,Yes,No,No,,Not specified,Not specified,Not specified,After signing the deed,2,1,13,Yes,1,Not specified,To be defined,15,Not specified,7.5 m,"Living area (residential, urban or rural)",Yes,No,,Not specified,No,Not installed,Yes,9 m,16,Yes,Non flood zone,1,Not specified,1,Yes,To be defined,Not specified,No,2,Good,No,Yes,No,Not specified,Not specified,294.0,No,No,No
17,At delivery,No,Yes,Urban,Not specified,,No,No,After signing the deed,1965,Woluwe Greens,6,1,3,26,Semi equipped,13,3,190,15,11,20,Yes,"€295,000",1000,Not specified,Yes,Not specified,16,15,1,2,No,247,Connected,85,36,6,Good,July 1 2022 - 12:00 AM,24,September 1 2021 - 12:00 AM,1,June 1 2022 - 12:00 AM,No,No,Non flood zone,No,,At delivery,Not specified,After signing the deed,No,1,13,Yes,1,Not specified,To be defined,15,September 30 2022 - 12:00 AM,7.5 m,"Living area (residential, urban or rural)",Yes,No,,Not specified,No,Not installed,Yes,9 m,16,Yes,Non flood zone,1,Not specified,1,Yes,To be defined,Not specified,No,2,Good,No,Yes,No,Not specified,Not specified,294.0,No,No,No
17,At delivery,No,Yes,Urban,Not specified,,No,No,After signing the deed,1965,Woluwe Greens,6,1,3,26,Semi equipped,13,3,190,15,11,20,Yes,"€295,000",1000,Not specified,Yes,Not specified,16,15,1,2,No,247,Connected,85,36,6,Good,July 1 2022 - 12:00 AM,24,September 1 2021 - 12:00 AM,1,June 1 2022 - 12:00 AM,31,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,After signing the deed,No,1,13,Yes,1,Yes,Non flood zone,At delivery,September 30 2022 - 12:00 AM,7.5 m,"Living area (residential, urban or rural)",Yes,No,,Not specified,No,Not installed,Yes,9 m,16,Yes,Non flood zone,1,Not specified,1,Yes,To be defined,Not specified,No,2,Good,No,Yes,No,December 1 2022 - 12:00 AM,Not specified,294.0,No,No,No
C,At delivery,Not specified,Not specified,Urban,Not specified,Not specified,,No,D1050-21078,August 31 2021 - 12:00 AM,Woluwe Greens,1960,1,3,26,Semi equipped,13,3,190,15,11,20,Yes,"€295,000",1030,31,,150,C,Not specified,Not specified,Non flood zone,Not specified,Not specified,No,Waterloosesteenweg 631,,Bruxelles,3,July 1 2022 - 12:00 AM,24,September 1 2021 - 12:00 AM,1,To be defined,31,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,After signing the deed,No,1,13,Yes,1,Yes,Non flood zone,At delivery,September 30 2022 - 12:00 AM,7.5 m,"Living area (residential, urban or rural)",Yes,No,,Not specified,No,Not installed,Yes,9 m,16,Yes,Non flood zone,1,Not specified,1,Yes,To be defined,Not specified,No,2,Good,No,Yes,No,December 1 2022 - 12:00 AM,Not specified,294.0,No,No,No
C,At delivery,Not specified,Not specified,Urban,Not specified,Not specified,,No,D1050-21078,August 31 2021 - 12:00 AM,Woluwe Greens,1960,1,3,26,Semi equipped,13,3,190,15,11,20,Yes,"€295,000",1340,4,,150,C,Not specified,Not specified,Non flood zone,Not specified,Not specified,No,Waterloosesteenweg 631,,Bruxelles,3,July 1 2022 - 12:00 AM,24,September 1 2021 - 12:00 AM,1,To be defined,As new,2,Not specified,10,Isolated,75,35,After signing the deed,No,1,13,Yes,1,Yes,Non flood zone,At delivery,September 30 2022 - 12:00 AM,7.5 m,"Living area (residential, urban or rural)",Yes,No,Semi equipped,Not specified,No,Not installed,Yes,9 m,16,Yes,Non flood zone,1,Not specified,1,Yes,To be defined,Not specified,No,2,Good,No,Yes,No,December 1 2022 - 12:00 AM,Not specified,294.0,No,No,No
C,At delivery,Not specified,Not specified,Urban,Not specified,Not specified,,No,D1050-21078,August 31 2021 - 12:00 AM,Woluwe Greens,1960,1,3,26,Semi equipped,13,3,190,15,11,20,Yes,"€295,000",1490,7,,150,C,Not specified,Not specified,Non flood zone,Not specified,Not specified,No,Waterloosesteenweg 631,,Bruxelles,3,July 1 2022 - 12:00 AM,24,September 1 2021 - 12:00 AM,1,To be defined,2,15,Not specified,10,1,1,1,After signing the deed,No,1,13,Yes,1,Yes,Non flood zone,At delivery,September 30 2022 - 12:00 AM,7.5 m,"Living area (residential, urban or rural)",Yes,No,Yes,Not specified,No,Not installed,Yes,9 m,16,Yes,Non flood zone,1,Not specified,1,Yes,To be defined,Not specified,No,2,Good,No,Yes,No,December 1 2022 - 12:00 AM,Not specified,294.0,No,No,No
C,At delivery,Not specified,Not specified,Urban,Not specified,Not specified,,No,D1050-21078,August 31 2021 - 12:00 AM,Woluwe Greens,1960,1,3,26,Semi equipped,13,3,190,15,11,20,Yes,"€295,000",2450,No,,150,C,Not specified,Not specified,Non flood zone,Not specified,Not specified,No,Waterloosesteenweg 631,,Bruxelles,3,July 1 2022 - 12:00 AM,24,September 1 2021 - 12:00 AM,1,To be defined,10,After signing the deed,Not specified,Not specified,Not specified,Not specified,Not specified,After signing the deed,No,1,13,Yes,1,Yes,Non flood zone,At delivery,September 30 2022 - 12:00 AM,7.5 m,"Living area (residential, urban or rural)",Yes,Not specified,Yes,No,No,Not installed,Yes,9 m,16,Yes,Non flood zone,1,Not specified,1,Yes,To be defined,Not specified,No,2,Good,No,Yes,No,December 1 2022 - 12:00 AM,Not specified,294.0,No,No,No
Not specified,Not specified,Not specified,Yes,Urban,Not specified,Not specified,No,No,At delivery,August 31 2021 - 12:00 AM,Not specified,1960,Not specified,Not specified,26,Semi equipped,13,3,Not specified,15,11,20,Yes,"€365,000",1330,After signing the deed,,150,C,Not specified,Not specified,Not specified,Not specified,Not specified,No,Waterloosesteenweg 631,,Bruxelles,3,July 1 2022 - 12:00 AM,24,September 1 2021 - 12:00 AM,1,To be defined,10,After signing the deed,Not specified,Not specified,Not specified,Not specified,Not specified,After signing the deed,No,1,13,Yes,1,Yes,Non flood zone,At delivery,September 30 2022 - 12:00 AM,Not specified,"Living area (residential, urban or rural)",Yes,Not specified,Yes,No,No,Not installed,Yes,9 m,16,Yes,Non flood zone,1,Not specified,1,Yes,To be defined,Not specified,No,2,Good,No,Yes,No,December 1 2022 - 12:00 AM,Not specified,294.0,No,No,No
Yes,After signing the deed,Not specified,To renovate,Urban,Not specified,1,99,No,Yes,460,Not specified,Connected,Not specified,Yes,26,Semi equipped,13,3,Not specified,To be done up,11,20,Yes,"€389,000",3500,After signing the deed,,150,C,Not specified,No,No,1977,4,1,2,1,Bruxelles,3,No,24,September 1 2021 - 12:00 AM,1,Yes,10,After signing the deed,Not specified,Not specified,Not specified,Not specified,Not specified,After signing the deed,No,1,13,Yes,1,Yes,Non flood zone,At delivery,September 30 2022 - 12:00 AM,Not specified,1955,Yes,Not specified,Yes,No,No,Not installed,Yes,9 m,16,Yes,Non flood zone,1,Not specified,1,Yes,To be defined,Not specified,No,2,Good,No,Yes,No,December 1 2022 - 12:00 AM,Not specified,294.0,No,No,No
1,Semi equipped,Not specified,3,Urban,14,10,1,No,,Yes,Not specified,1958,Not specified,To renovate,26,Semi equipped,13,3,Not specified,4,11,20,Yes,"€199,000",3740,After signing the deed,,150,C,Not specified,Urban,32,9,14,1,1,No,5,3,748,24,September 1 2021 - 12:00 AM,150,Yes,10,After signing the deed,Not specified,Not specified,Not specified,Not specified,Not specified,After signing the deed,No,1,13,Yes,1,Yes,Non flood zone,At delivery,September 30 2022 - 12:00 AM,Not specified,17 m,Yes,Not specified,Yes,No,No,Not installed,Yes,9 m,16,Yes,Non flood zone,1,Not specified,1,Yes,To be defined,Not specified,No,2,Good,No,Yes,No,December 1 2022 - 12:00 AM,Not specified,294.0,No,No,No
Countryside,Semi equipped,Not specified,4,Urban,14,16,13,No,1,1,Not specified,Yes,Not specified,To renovate,26,Semi equipped,13,3,Not specified,4,11,20,Yes,"€140,000",3800,After signing the deed,,150,155,28,Yes,Semi equipped,14,14,13,1,No,5,No,748,24,September 1 2021 - 12:00 AM,150,Yes,10,After signing the deed,Not specified,Not specified,Not specified,Not specified,Not specified,After signing the deed,No,1,13,Yes,1,Yes,Non flood zone,At delivery,September 30 2022 - 12:00 AM,Not specified,17 m,1,Not specified,Yes,No,No,Not installed,Yes,9 m,16,Yes,Non flood zone,1,Not specified,1,Yes,To be defined,Not specified,No,2,Good,No,Yes,No,December 1 2022 - 12:00 AM,Not specified,294.0,No,No,No
697,1981,Not specified,2,Urban,14,2,65,No,1,1,Not specified,No,Not specified,3,26,Semi equipped,13,3,Not specified,Good,11,20,Yes,"€185,000",3800,After signing the deed,,150,155,28,,Cicindriawijk I,1,Good,Urban,Semi equipped,9,2,No,748,24,September 1 2021 - 12:00 AM,Yes,Yes,10,After signing the deed,Not specified,Not specified,Not specified,Not specified,Not specified,After signing the deed,No,1,13,Yes,1,Yes,Non flood zone,At delivery,September 30 2022 - 12:00 AM,Not specified,1899,1,Not specified,Yes,No,No,Not installed,Yes,9 m,16,Yes,Non flood zone,1,Not specified,1,Yes,To be defined,Not specified,No,2,Good,No,Yes,No,December 1 2022 - 12:00 AM,Not specified,294.0,No,No,No
5 m,1981,Not specified,Urban,Urban,14,23,15,15,1,1,Not specified,1,No,3,26,Semi equipped,13,3,Not specified,Good,11,20,Yes,"€189,000",9040,After signing the deed,,150,155,28,2,Cicindriawijk I,1,130,Semi equipped,2,9,2,336,748,Yes,September 1 2021 - 12:00 AM,Yes,11,10,After signing the deed,Not specified,Not specified,Not specified,Not specified,Not specified,After signing the deed,No,1,13,Yes,1,Yes,Non flood zone,At delivery,September 30 2022 - 12:00 AM,Not specified,1899,1,Not specified,Yes,No,No,Not installed,Yes,9 m,16,Yes,Non flood zone,1,Not specified,1,Yes,To be defined,Not specified,No,2,Good,No,Yes,No,December 1 2022 - 12:00 AM,Not specified,294.0,No,No,No
